Store Number,Country,Ownership Type,Latitude,Longitude,Street Address,City,State/Province,Timezone,Year
6014-148666,TW,Licensed,24.978377,121.24738,"No. 168, Yuanqu 2nd Rd",Hsinchu City,HSZ,GMT+08:00 Asia/Taipei,2021
21984-216704,TW,Licensed,24.955475,121.298607,"Jinhe Rd.,",Bade City,TAO,GMT+08:00 Asia/Taipei,2021
50468-274867,TW,Licensed,24.964453,121.298687,"No.728, Sec. 1, Jieshou Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
7090-154484,TW,Licensed,25.00177,121.229435,"No. 509, Sec. 2, Zhongyuan Road",Zhongli City,TAO,GMT+08:00 Asia/Taipei,2021
47192-255146,TW,Licensed,24.902483,121.212379,"No.62, Shanziding",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
60065-294377,TW,Licensed,25.004339,121.251945,"No. 998-3, Neiding 2nd St.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
25270-240422,TW,Licensed,24.990931,121.291092,Zhongshan Rd.Taoyuan City,Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
33449-97689,TW,Licensed,24.990552,121.294637,"No. 939, Jhongshan Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
58248-289525,TW,Licensed,24.999557,121.288039,"No. 468, Sec. 2, Guoji Rd.",Taouyan City,TAO,GMT+08:00 Asia/Taipei,2021
33430-95281,TW,Licensed,24.981541,121.307031,Jieshou Rd.,Hsinchu City,HSZ,GMT+08:00 Asia/Taipei,2021
58196-292106,TW,Licensed,25.003242,121.203154,"No. 231, Sec. 2, Gaotie S. Rd.,",Taouyan City,TAO,GMT+08:00 Asia/Taipei,2021
27841-247927,TW,Licensed,24.99745,121.303307,"No.232, Zhongzheng E. Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
17096-179326,TW,Licensed,25.00729,121.291838,"No.116, Xianfu Rd",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
33353-44319,TW,Licensed,24.993311,121.308927,"No. 166, Chung-Shan Road",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
32376-134865,TW,Licensed,25.015765,121.217676,"No 6, Sec 1, Gaotie N Rd",Zhongli City,TAO,GMT+08:00 Asia/Taipei,2021
24738-236984,TW,Licensed,25.0152,121.215599,"Sec. 1, Gaotie N. Rd.",Zhongli City,TAO,GMT+08:00 Asia/Taipei,2021
54543-286819,TW,Licensed,24.991239,121.31263,"1F., No. 61, Zhongzheng Rd.",Taoyuan,TAO,GMT+08:00 Asia/Taipei,2021
51989-267202,TW,Licensed,24.982369,121.319024,"No.192-1, Taoying Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
31565-210384,TW,Licensed,24.990026,121.314396,"B1F., No.20, Zhongzheng Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
60052-294378,TW,Licensed,25.016898,121.217231,"1F., No. 159, Chunde Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
59019-292254,TW,Licensed,25.021338,121.263714,"No. 430-1, Dazhu Rd., Luzhu Dist.,",Taouyan City,TAO,GMT+08:00 Asia/Taipei,2021
33457-99479,TW,Licensed,25.00977,121.29506,"No. 32, Bao-Ching Road",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
61149-295481,TW,Licensed,25.017355,121.213416,"1F., No. 107, Chunde Rd., Zhongli Dist.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
24797-239012,TW,Licensed,24.882876,121.289119,"1-2F No.49 & 1-2F No.51, Cihu Rd.",Taoyuan County,TAO,GMT+08:00 Asia/Taipei,2021
31489-179324,TW,Licensed,24.873498,121.234626,"No. 105, Gao Tie Road",Kaohsiung City,KHH,GMT+08:00 Asia/Taipei,2021
47627-259084,TW,Licensed,24.90863,121.17078,"No.287, Sec. 2, Zhongshan N. Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
49851-271379,TW,Licensed,25.014593,121.299948,"No.61, Tongde 5th St.,",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
25666-242048,TW,Licensed,24.868401,121.21843,"No.292-1 & No.292-2, Beilong Rd.",Longtan Township,TAO,GMT+08:00 Asia/Taipei,2021
25839-242691,TW,Licensed,24.996309,121.323891,"No.2 & No.2-1, Sec.1, Chenggong Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
30963-103105,TW,Licensed,25.01461,121.305355,"Sec. 2, Daxing W. Road",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
31855-113445,TW,Licensed,25.023669,121.29585,"No. 369, Jingguo Road",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
15804-165104,TW,Licensed,25.024032,121.295345,"No.1, Zhongzheng Rd",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
66088-300542,TW,Licensed,24.993615,121.331365,"No. 1202, Sec. 2, Wanshou Rd.",Guishan District,TAO,GMT+08:00 Asia/Taipei,2021
20720-208031,TW,Licensed,25.00807,121.320107,"No. 189, Dayou Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
50467-274865,TW,Licensed,24.952197,121.347289,"No.67, Yuying St.",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
26719-245164,TW,Licensed,25.0252,121.301354,No.737 Jingguo Rd.,Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
58620-292840,TW,Licensed,24.908469,121.156497,"Sec. 1, Zhongshan N. Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
28993-251586,TW,Licensed,25.041182,121.295395,"2F, No. 1, Zhongzheng Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
9197-152608,TW,Licensed,25.051849,121.287826,"No. 112, Sec. 1, Nankan Road",Lujhu Township,TAO,GMT+08:00 Asia/Taipei,2021
18408-190748,TW,Licensed,24.944014,121.377106,"1F., No.317, Xuecheng Rd.",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
18372-190344,TW,Licensed,25.0635,121.213,"3F, No.15, Hangjhan S. Rd.",Taoyuan,TAO,GMT+08:00 Asia/Taipei,2021
32460-136826,TW,Licensed,25.072451,121.285856,"No 2-5, Sec 1, Nanshan N Rd",Lujhu Township,TAO,GMT+08:00 Asia/Taipei,2021
57141-291135,TW,Licensed,25.077379,121.231789,"4F., No.9, Hangzhan S. Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
31685-114985,TW,Licensed,22.9869,120.220785,"No. 181, Sec. 2, Changrong Road",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
15364-160606,TW,Licensed,22.989785,120.21866,"No. 138, Shengli Rd., East District",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
59606-293842,TW,Licensed,22.995242,120.218138,"1F., No. 116, Shengli Rd.",Tainan,TNN,GMT+08:00 Asia/Taipei,2021
24280-236986,TW,Licensed,22.981421,120.210678,"No.36, Sec.1, Jiankang Rd.",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
31385-107905,TW,Licensed,22.99649,120.213517,"No. 210, Cianfong Road",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
64747-298917,TW,Licensed,22.989881,120.233297,"1F., No.366, Sec. 1, Zhonghua E. Rd.,",Tainan city,TNN,GMT+08:00 Asia/Taipei,2021
23385-230006,TW,Licensed,22.989361,120.234589,"Sec.1, Zhonghua E. Rd. & Yunong Rd.",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
16000-164765,TW,Licensed,22.995742,120.209969,"No. 162, Zhongshan Rd, West Central Dist",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
50127-267199,TW,Licensed,22.978131,120.232913,"Sec. 3, Dongmen Rd.",Tainan,TNN,GMT+08:00 Asia/Taipei,2021
57921-292062,TW,Licensed,23.002081,120.219652,"B1F., No.138, Shengli Rd.",Tainan City,TPE,GMT+08:00 Asia/Taipei,2021
31165-134824,TW,Licensed,22.993949,120.2,"No 489, Sec 2, Minsheng Rd",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
24551-238286,TW,Licensed,22.993589,120.199043,"1F, No.120, Sec.2, Ximen Rd.",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
33375-64505,TW,Licensed,23.003534,120.235807,"No. 157, Junghua  Rd., Yongkang Dist",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
20617-206384,TW,Licensed,22.99011,120.24498,Yunong Rd. & Yuxin Rd.,Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
66466-301026,TW,Licensed,22.9726,120.246764,711 Chung Shan Rd.,Rende District,TNN,GMT+08:00 Asia/Taipei,2021
54032-286063,TW,Licensed,23.014155,120.209421,"No.307, Sec. 4, Ximen Rd.",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
54926-288697,TW,Licensed,22.99019,120.187453,"1F., No.30-2, Sec. 2, Zhonghua W. Rd.",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
33456-99445,TW,Licensed,22.988279,120.186914,"No. 16, Sec 2, Jhonghua W. Rd.",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
8149-150387,TW,Licensed,22.98763,120.185376,Sec 2 Zhonghua W Rd & Sec 5 Hewei Rd W,Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
48653-264504,TW,Licensed,23.025289,120.226446,"No. 1, Nan-Tai Street",Tainan,NAN,GMT+08:00 Asia/Taipei,2021
23106-227844,TW,Licensed,23.001537,120.264626,Dawan Rd.,Tainan City,KHH,GMT+08:00 Asia/Taipei,2021
18400-182489,TW,Licensed,23.031234,120.226473,Zhongzheng Rd & Luchuan N. St,Tainan City,TNQ,GMT+08:00 Asia/Taipei,2021
19136-199065,TW,Licensed,22.991051,120.171158,"Sec. 2, Yonghua Rd., & Guoping Rd",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
51117-267200,TW,Licensed,23.027906,120.190576,"No.381, Sec. 1, Haidian Rd.",Tainan,TNN,GMT+08:00 Asia/Taipei,2021
33421-94373,TW,Licensed,23.019889,120.261434,"No. 17, Nanke 3rd Rd.",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
64879-299106,TW,Licensed,22.934591,120.226013,"No. 66, Sec. 2, Wenhua Rd., Rende Dist.",Tainan,TNN,GMT+08:00 Asia/Taipei,2021
20070-199068,TW,Licensed,23.039049,120.234489,"Zhongzheng S. Rd.,&Zhengnan 5th St",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
24602-238306,TW,Licensed,23.046721,120.208908,"Sec.3, Beian Rd.",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
27440-247633,TW,Licensed,22.96723,120.290909,"No.118, Sec. 2, Zhongshan Rd",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
26902-246038,TW,Licensed,22.924931,120.285721,"No.100, Guiren Blvd",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
31466-107017,TW,Licensed,22.906558,120.265038,"No. 1-16, Zhongzhou Village, Rende Dist",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
31467-107018,TW,Licensed,22.906183,120.266004,"No. 1-15, Zhongzhou Village, Rende Dist",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
60221-293507,TW,Licensed,23.072976,120.291359,"No. 71, Zhongzheng Rd.,",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
52605-278224,TW,Licensed,22.869221,120.255908,"No.475, Zhongshan Rd.",Kaohsiung,KHH,GMT+08:00 Asia/Taipei,2021
58846-293119,TW,Licensed,23.117228,120.263575,"No.8, Beiyuan 2nd Rd",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
59012-291203,TW,Licensed,23.111756,120.307005,"1F., No. 200, Yangguang Blvd.,",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
25920-243005,TW,Licensed,23.128281,120.291687,Zhongzheng Rd.& Datong Rd.,Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
17701-185246,TW,Licensed,23.1305,120.296,"No.1-1, Nanke N. Rd., Shanhua Dist.",Tainan City,TNQ,GMT+08:00 Asia/Taipei,2021
59576-293118,TW,Licensed,23.16236,120.182445,"No. 1, Xinsheng E. Rd.,",Tainan City,TNN,GMT+08:00 Asia/Taipei,2021
24557-238285,TW,Licensed,22.792431,120.299141,Zhongshan N. Rd.,Kaohsiung City,KHH,GMT+08:00 Asia/Taipei,2021
61104-294007,TW,Licensed,22.884528,120.482992,"No. 676, Yanping 1st Rd., Qishan Dist.,",Kaohsiung,KHH,GMT+08:00 Asia/Taipei,2021
47497-257775,TW,Licensed,22.72167,120.29102,"No.828, Demin Rd.",Kaohsiung City,KHH,GMT+08:00 Asia/Taipei,2021
50816-276497,TW,Licensed,22.727859,120.325558,"No.225, Nanzixin Rd., Nanzi Dist.",Kaohsiung,KHH,GMT+08:00 Asia/Taipei,2021
25919-243004,TW,Licensed,22.71982,120.299362,"1F., No.66, Yanfa. Rd.",Kaohsiung City,KHH,GMT+08:00 Asia/Taipei,2021
16912-176927,TW,Licensed,22.771867,120.447811,"No.1, Tongling Rd., Dashu Dist",Kaohsiung City,KHH,GMT+08:00 Asia/Taipei,2021
24965-237906,TW,Licensed,22.689541,120.310852,"1F, No.123, Gaotie Rd.",Kaohsiung City,KHH,GMT+08:00 Asia/Taipei,2021
58401-292596,TW,Licensed,22.687675,120.306962,"No.1, Zhanqian N. Rd.",Kaohsiung City,KHH,GMT+08:00 Asia/Taipei,2021
63597-298275,TW,Licensed,22.688568,120.318331,"No. 508, Boai 4th Rd.,",Zuoying Dist.,KHH,GMT+08:00 Asia/Taipei,2021
55469-289340,TW,Licensed,22.679143,120.322378,"No.386, Dazhong 1st Rd.",Kaohsiung,KHH,GMT+08:00 Asia/Taipei,2021
16589-155031,TW,Licensed,22.6736,120.304948,"No. 82, Boai 3rd Road, Zuoying District",Kaohsiung City,KHH,GMT+08:00 Asia/Taipei,2021
33350-21456,TW,Licensed,25.02875,121.548861,"No. 101, Sec. 2, Tun-hwa South Road",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33318-12638,TW,Licensed,25.04141,121.548372,"No. 134, Sec. 4, Zhongxiao E Rd",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
31485-107396,TW,Licensed,25.043144,121.549699,"No. 45, Sec. 4, Jhongsiao East Road",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33443-96755,TW,Licensed,25.041095,121.551286,"No.45, Sec. 4, Zhongxiao East Road",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33371-15336,TW,Licensed,25.0416,121.551685,"No. 201, Sec. 4, Zhongxiao E Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
48549-263834,TW,Licensed,25.041287,121.553874,"No.230, Sec.4, Zhongxiao E. Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
15802-165107,TW,Licensed,25.045111,121.55507,"No. 83, Guanhai Rd., Danshui District",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
55688-289594,TW,Licensed,25.052208,121.5487,"No.337, Sec. 3, Nanjing E. Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
63759-298274,TW,Licensed,25.037354,121.554536,"No. 304, Sec. 4, Ren'ai Rd.",Da'an Dist.,TPE,GMT+08:00 Asia/Taipei,2021
22664-223544,TW,Licensed,25.038271,121.55545,"No.175, Yanji St.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
30772-101642,TW,Licensed,25.04236,121.556958,"No. 14 Lane 180, Guangfu S. Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33455-98970,TW,Licensed,25.03146,121.548844,"No.59, Sec. 2, Dunhua S. Rd., Da-an",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33323-12642,TW,Licensed,25.051441,121.553725,"No. 56, Sec. 4, Nanjing E. Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33303-11460,TW,Licensed,25.053811,121.549585,"No. 147, Dunhua N. Rd, Songshan District",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
3613-152347,TW,Licensed,25.05507,121.547087,No. 1 Qingcheng St,Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
15226-158964,TW,Licensed,25.030914,121.550618,"No.263, Sec. 2, Dunhua S. Rd., Da'an Dst",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
21097-209344,TW,Licensed,25.03245,121.554512,"No.209, Wenchang St",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
30794-101523,TW,Licensed,25.056659,121.553483,"No. 7 ,Songren Rd., Sinyi District",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
30904-103042,TW,Licensed,25.059469,121.545532,"No.22, Sec. 3, Minquan E. Road",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
31094-105090,TW,Licensed,25.025539,121.543538,275 Sec 2 Fuxing S. Road,Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
55689-289595,TW,Licensed,25.040684,121.565507,"B2F, No.8, Sec. 5, Zhongxiao E. Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
25026-239684,TW,Licensed,25.051621,121.563522,"1F., No.171, Sec.5, Nanjing E. Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
24534-238284,TW,Licensed,25.01334,121.51525,"No.181, Sec. 2, Yonghe Rd. Yonghe Dist.",New Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
26631-244768,TW,Licensed,25.009279,121.509872,"No.157, Sec.1, Zhongshan Rd.",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
33339-23447,TW,Licensed,25.007357,121.507165,"No 240, Sec 1, Jungshan Rd, Yonghe Dist",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
31854-120064,TW,Licensed,25.11863,121.529696,"Wuxing St, Xinyi District",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
1947-136967,TW,Licensed,25.11863,121.529786,SOGO,Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
52835-283285,TW,Licensed,25.119552,121.529626,"No.1, Aly. 18, Ln. 38, Tianyu St.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
49741-271044,TW,Licensed,25.115189,121.527612,"No.719, Sec. 6, Zhongshan N. Rd.,",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
21601-213404,TW,Licensed,25.117701,121.52243,"No.37, Zhenxing St.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33459-99896,TW,Licensed,25.11202,121.528092,"No. 65, Dongsing Rd., Sinyi District",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
27802-248774,TW,Licensed,25.119181,121.519173,"No.201, Sec. 2, Shipai Rd.,",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
50469-274866,TW,Licensed,25.136273,121.543031,"No.5, Guotai St.,",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
30845-102762,TW,Licensed,25.09516,121.52596,"No. 239, Zhongzheng Rd., Shilin District",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
31013-104420,TW,Licensed,25.136369,121.504435,"218-4 Guangming Road, Beitou Disrtict",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
50747-276185,TW,Licensed,25.128517,121.498064,"No.302, Daye Rd.,",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
17499-182487,TW,Licensed,25.082076,121.523682,"No.67, Sec. 4, Chengde Rd., Shilin Dist",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33368-60760,TW,Licensed,25.08433,121.511873,"No.89, Gongming St., Danshui District",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
33417-93889,TW,Licensed,25.083313,121.546826,"No. 70, Dazhi St., Zhongshan Dist.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
19065-198185,TW,Licensed,25.08231,121.554367,"No.115, Jingye 2nd Rd",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
49068-266905,TW,Licensed,25.080231,121.560322,"No.267, Lequn 2nd Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33447-96424,TW,Licensed,25.078251,121.557902,"No. 20 Jingye 3rd Rd, Jhongshan Dist",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
50815-276499,TW,Licensed,25.080109,121.561045,"1-2F, No.123, Sec. 2, Mingzhi Rd.",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
32056-113451,TW,Licensed,25.082341,121.567087,"No. 289, Sec. 1,  Neihu Road",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
16110-168585,TW,Licensed,25.080515,121.565162,"No. 25, Jihu Rd., Neihu Dist.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33360-53899,TW,Licensed,25.08114,121.57054,"No. 2-1, Lane 360, Sec. 1, Ney-hu Road",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
60033-294314,TW,Licensed,25.12452,121.471387,"3F., No. 115, Lide Rd., Beitou Dist.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33462-100244,TW,Licensed,25.078487,121.569689,"No. 476., Ruiguang Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
21987-216726,TW,Licensed,25.079041,121.573311,"No.48, Zhouzi St.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
26822-245721,TW,Licensed,25.124439,121.466789,"No.45, Ln. 296, Sec. 3, Dadu Rd.",Taipei City,PEN,GMT+08:00 Asia/Taipei,2021
20248-180964,TW,Licensed,25.079051,121.481868,"No.388-2, Sec. 4, Sanhe Rd",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
33416-93417,TW,Licensed,25.075411,121.57625,"No. 216, Rueiguang Rd, Neihu Dist",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33379-67285,TW,Licensed,25.076152,121.482235,"No. 6, Li Hsin Rd., 6",Hsinchu City,HSZ,GMT+08:00 Asia/Taipei,2021
24796-239009,TW,Licensed,25.08732,121.471352,"No.120, Sanmin Rd.",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
47071-256634,TW,Licensed,25.072845,121.57557,"No.290, Yangguang St",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
55189-289021,TW,Licensed,25.078329,121.584212,"No.212, Wende Rd.",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33313-11470,TW,Licensed,25.059794,121.561434,"No.158, Sec 5, Mingsheng E Rd, Shongshan",Taipei City,TPE,GMT+08:00 Asia/Taipei,2021
33438-96160,TW,Licensed,25.136731,121.460026,"No. 42, Minquan Rd, Danshui Dist",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
24628-238465,TW,Licensed,25.066521,121.359177,"1F+2F., No.359, Sec.1, Wenhua 3rd Rd.",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
61506-295982,TW,Licensed,25.059397,121.365392,"1F, No. 11-5, Wenhua 2nd Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
31333-103558,TW,Licensed,25.054478,121.369377,Wenhua 2nd Rd.,Gueishan Township,TAO,GMT+08:00 Asia/Taipei,2021
58617-292844,TW,Licensed,25.060602,121.370055,"No.1., Fuxing 1st Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
30691-99444,TW,Licensed,25.053691,121.373763,"No.188, Wunhua 2nd Rd.",Gueishan Township,TAO,GMT+08:00 Asia/Taipei,2021
32745-141351,TW,Licensed,25.056761,121.373657,No. 1 Fuxing N. Road,Gueishan Township,TAO,GMT+08:00 Asia/Taipei,2021
32251-133732,TW,Licensed,25.068791,121.366121,"No 551, Sec 2 Wenhua 2nd Rd, Linkou Dist",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
60522-294787,TW,Licensed,25.07751,121.232674,"4F., No.9, Hangzhan S. Rd. Dayuan Dist.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
58766-292843,TW,Licensed,25.077265,121.230052,"B2., No.9, Hangzhan S. Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
58892-293177,TW,Licensed,25.077294,121.230047,"3F., No.9, Hangzhan S. Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
58618-292842,TW,Licensed,25.077279,121.23003,"B2., No.9, Hangzhan S. Rd.",Taoyuan City,TAO,GMT+08:00 Asia/Taipei,2021
28019-249496,TW,Licensed,25.071569,121.368393,"Sec. 1, Wenhua 2nd Rd.,",New Taipei City,TPQ,GMT+08:00 Asia/Taipei,2021
31562-110306,TW,Licensed,24.1399,120.65522,"No. 277, Sec.1, Wuquan West Road",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
55574-286553,TW,Licensed,24.14654,120.661818,"No.319, Sec. 1, Meicun Rd.",Taichung,TXG,GMT+08:00 Asia/Taipei,2021
18079-176224,TW,Licensed,24.145506,120.64659,"Sec. 1, Wenxin Rd., Nantun Dist",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
18535-192264,TW,Licensed,24.1443,120.665,"B1F., No.1049, Jianxing Rd",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
62889-297469,TW,Licensed,24.150912,120.660584,"No. 128, Gongyi Rd., West Dist.,",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
56730-290663,TW,Licensed,24.129625,120.646165,"No.289, Wenxin S. Rd.",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
31323-158226,TW,Licensed,24.153193,120.664908,No. 299 Sec. 1 Taichung Port Road,Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
31767-116647,TW,Licensed,24.15153,120.668026,"No. 131, Section 2, Gongyi Road",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
64830-299044,TW,Licensed,24.121347,120.650939,"No. 110, Sec. 1, Jianguo N. Rd.,",Taichung,TXG,GMT+08:00 Asia/Taipei,2021
27596-244767,TW,Licensed,24.13817,120.631706,Yongchun E. Rd.,Taichung City,TPE,GMT+08:00 Asia/Taipei,2021
29287-249498,TW,Licensed,24.15756,120.641243,Shizheng Rd.,Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
15362-158944,TW,Licensed,24.12297,120.670369,"No.3-2, Yuntou Rd, Houli District",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
26789-238126,TW,Licensed,24.116859,120.653908,Wenxin S. Rd,Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
22392-220724,TW,Licensed,24.119036,120.670097,"No.100, Wuquan S. Rd.",Taichung city,TXG,GMT+08:00 Asia/Taipei,2021
47326-257774,TW,Licensed,24.13964,120.68304,"No.120, Sec. 1, Taiwan Blvd.",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
33431-95352,TW,Licensed,24.164789,120.646061,"No. 160, Sec. 3, Taichung Harbor Rd.",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
58619-292836,TW,Licensed,24.142597,120.685313,"1F., No.94, Sec. 2, Ziyou Rd.",Taichung City,TTT,GMT+08:00 Asia/Taipei,2021
3559-144345,TW,Licensed,24.16794,120.657894,"No. 1, Zhongke Rd., Xitun District",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
56318-290217,TW,Licensed,24.151922,120.684684,"2F., No.161, Sec. 3, Sanmin Rd.",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
33336-18216,TW,Licensed,24.151969,120.684993,"No. 161, San-Ming Road, Sec. 3",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
65744-300247,TW,Licensed,24.169626,120.655939,Wenxin,Xitun District,TXG,GMT+08:00 Asia/Taipei,2021
21321-211965,TW,Licensed,24.165297,120.636726,"No.83, Chaofu Rd.",Taichung City,TXG,GMT+08:00 Asia/Taipei,2021
